11:44:13 I\BaseApplication     	============================ APP STARTUP ============================
Latitude=22.544444
Longitude=113.950141
14:21:00 I\CheckOverdue        	startRequest
14:21:00 I\x-mina              	============================ index http://172.16.1.65/cgi-bin/newLogin
14:21:00 I\SimpleHttpSchedualer	get:http://172.16.1.65/cgi-bin/newLogin?versionName=2.2.1&device=MI 5&password=840fab1042fe78d4fe4102d25e4acc63&isCheck=1&imei=868030024451906&deviceType=1&locale=CN&version=7745&language=zh&loginname=9808600009510004&imsi=460018938697182
14:21:00 E\Power               	当前电量:[ 67 ]
14:21:00 I\BaseAdapterSession  	responce:{"error":"0","user_id":"2511137","user_name":"4","head_pic":"","default_group":"5888","heart_jump":"40"}
14:21:00 I\CheckOverdue        	onEvent errorCode:0
14:21:01 E\IntervalAlarm       	wakeup - :
14:21:01 E\心跳闹钟                	唤醒自己==12月11日14:21:01
14:21:03 E\IntervalAlarm       	startHeartBeat - :
14:21:03 E\心跳闹钟                	心跳闹钟==12月11日14:21:03
14:21:03 I\x-mina              	adjust count = 0
14:21:03 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
14:21:03 I\PushRequestControl  	+++ BaseRequest uin = 2511137, sessionKey = <ByteString@f1cdaea size=2>
14:21:03 I\x-mina              	==> [11:0] 心跳请求 { sk:11,uin:2511137 } 
14:21:03 I\x-mina              	PTTKeepAliveTransmittor statistic sumary = 100
14:21:03 I\x-mina              	receive time tick
14:21:03 I\x-mina              	keepEstablish to broad idle state
14:21:03 I\x-mina              	<== [0] 心跳应答 { sk:11,ip:172.16.1.164,port:57107 }  ret:0
14:21:03 I\HeartBeatControl    	+++ ping response.. ret = 0, sessionKey = 11, mSessionKey = 11
14:21:03 E\MinaTcpClientThread 	正常session-------172.16.1.164,57107
14:21:03 E\IntervalAlarm       	startHeartBeat - :
14:21:03 E\心跳闹钟                	心跳闹钟==12月11日14:21:03
14:21:03 I\NewMessageReceiver  	parse data done! id:0, type:2
14:21:03 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
14:21:04 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:21:06 E\IntervalAlarm       	wakeup - :
14:21:06 E\心跳闹钟                	唤醒自己==12月11日14:21:06
14:21:06 I\MPushService        	INITIAL timeStartService = 1512973266702
14:21:09 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:21:11 E\IntervalAlarm       	wakeup - :
14:21:11 E\心跳闹钟                	唤醒自己==12月11日14:21:11
14:21:14 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:21:16 E\IntervalAlarm       	wakeup - :
14:21:16 E\心跳闹钟                	唤醒自己==12月11日14:21:16
14:21:19 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:21:20 I\CheckOverdue        	startRequest
14:21:20 I\x-mina              	============================ index http://172.16.1.65/cgi-bin/newLogin
14:21:20 I\SimpleHttpSchedualer	get:http://172.16.1.65/cgi-bin/newLogin?versionName=2.2.1&device=MI 5&password=840fab1042fe78d4fe4102d25e4acc63&isCheck=1&imei=868030024451906&deviceType=1&locale=CN&version=7745&language=zh&loginname=9808600009510004&imsi=460018938697182
14:21:20 E\Power               	当前电量:[ 67 ]
14:21:20 I\BaseAdapterSession  	responce:{"error":"0","user_id":"2511137","user_name":"4","head_pic":"","default_group":"5888","heart_jump":"40"}
14:21:20 I\CheckOverdue        	onEvent errorCode:0
14:21:21 E\IntervalAlarm       	wakeup - :
14:21:21 E\心跳闹钟                	唤醒自己==12月11日14:21:21
14:21:23 E\IntervalAlarm       	startHeartBeat - :
14:21:23 E\心跳闹钟                	心跳闹钟==12月11日14:21:23
14:21:23 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
14:21:23 I\x-mina              	adjust count = 0
14:21:23 I\PushRequestControl  	+++ BaseRequest uin = 2511137, sessionKey = <ByteString@f1cdaea size=2>
14:21:23 I\x-mina              	==> [11:0] 心跳请求 { sk:11,uin:2511137 } 
14:21:23 I\x-mina              	PTTKeepAliveTransmittor statistic sumary = 100
14:21:23 I\x-mina              	receive time tick
14:21:23 I\x-mina              	keepEstablish to broad idle state
14:21:23 E\IntervalAlarm       	startHeartBeat - :
14:21:23 E\心跳闹钟                	心跳闹钟==12月11日14:21:23
14:21:24 I\x-mina              	<== [0] 心跳应答 { sk:11,ip:172.16.1.164,port:57107 }  ret:0
14:21:24 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
14:21:24 I\HeartBeatControl    	+++ ping response.. ret = 0, sessionKey = 11, mSessionKey = 11
14:21:24 E\MinaTcpClientThread 	正常session-------172.16.1.164,57107
14:21:24 I\NewMessageReceiver  	parse data done! id:0, type:2
14:21:24 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:21:26 E\IntervalAlarm       	wakeup - :
14:21:26 E\心跳闹钟                	唤醒自己==12月11日14:21:26
14:21:29 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:21:31 E\IntervalAlarm       	wakeup - :
14:21:31 E\心跳闹钟                	唤醒自己==12月11日14:21:31
14:21:34 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:21:36 E\IntervalAlarm       	wakeup - :
14:21:36 E\心跳闹钟                	唤醒自己==12月11日14:21:36
14:21:39 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:21:40 I\CheckOverdue        	startRequest
14:21:40 I\x-mina              	============================ index http://172.16.1.65/cgi-bin/newLogin
14:21:40 I\SimpleHttpSchedualer	get:http://172.16.1.65/cgi-bin/newLogin?versionName=2.2.1&device=MI 5&password=840fab1042fe78d4fe4102d25e4acc63&isCheck=1&imei=868030024451906&deviceType=1&locale=CN&version=7745&language=zh&loginname=9808600009510004&imsi=460018938697182
14:21:40 E\Power               	当前电量:[ 67 ]
14:21:40 I\BaseAdapterSession  	responce:{"error":"0","user_id":"2511137","user_name":"4","head_pic":"","default_group":"5888","heart_jump":"40"}
14:21:40 I\CheckOverdue        	onEvent errorCode:0
14:21:41 E\IntervalAlarm       	wakeup - :
14:21:41 E\心跳闹钟                	唤醒自己==12月11日14:21:41
14:21:44 E\IntervalAlarm       	startHeartBeat - :
14:21:44 E\心跳闹钟                	心跳闹钟==12月11日14:21:44
14:21:44 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
14:21:44 I\x-mina              	adjust count = 0
14:21:44 I\PushRequestControl  	+++ BaseRequest uin = 2511137, sessionKey = <ByteString@f1cdaea size=2>
14:21:44 I\x-mina              	==> [11:0] 心跳请求 { sk:11,uin:2511137 } 
14:21:44 I\x-mina              	PTTKeepAliveTransmittor statistic sumary = 100
14:21:44 I\x-mina              	receive time tick
14:21:44 I\x-mina              	keepEstablish to broad idle state
14:21:44 E\IntervalAlarm       	startHeartBeat - :
14:21:44 E\心跳闹钟                	心跳闹钟==12月11日14:21:44
14:21:44 I\x-mina              	<== [0] 心跳应答 { sk:11,ip:172.16.1.164,port:57107 }  ret:0
14:21:44 I\HeartBeatControl    	+++ ping response.. ret = 0, sessionKey = 11, mSessionKey = 11
14:21:44 E\MinaTcpClientThread 	正常session-------172.16.1.164,57107
14:21:44 I\NewMessageReceiver  	parse data done! id:0, type:2
14:21:44 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
14:21:44 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:21:46 E\IntervalAlarm       	wakeup - :
14:21:46 E\心跳闹钟                	唤醒自己==12月11日14:21:46
14:21:49 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:21:51 E\IntervalAlarm       	wakeup - :
14:21:51 E\心跳闹钟                	唤醒自己==12月11日14:21:51
14:21:54 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:21:56 E\IntervalAlarm       	wakeup - :
14:21:56 E\心跳闹钟                	唤醒自己==12月11日14:21:56
14:21:56 W\MinaTcpClientThread 	MSG_SEND...
14:21:56 I\x-mina              	==> [11:40] 拉取自己的围栏信息 { uin:2511137 } 
14:21:59 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:22:00 I\MPushService        	INITIAL timeStartService = 1512973320261
14:22:00 I\x-mina              	当前缓冲信息 ： 40,
14:22:00 W\MinaTcpClientThread 	MSG_SEND...
14:22:00 I\x-mina              	等待回复包超时[40], 重发消息， 剩余重发次数 : 0
14:22:00 I\x-mina              	==> [11:40] 拉取自己的围栏信息 { uin:2511137 } 
14:22:00 I\CheckOverdue        	startRequest
14:22:00 I\x-mina              	============================ index http://172.16.1.65/cgi-bin/newLogin
14:22:00 I\SimpleHttpSchedualer	get:http://172.16.1.65/cgi-bin/newLogin?versionName=2.2.1&device=MI 5&password=840fab1042fe78d4fe4102d25e4acc63&isCheck=1&imei=868030024451906&deviceType=1&locale=CN&version=7745&language=zh&loginname=9808600009510004&imsi=460018938697182
14:22:00 E\Power               	当前电量:[ 67 ]
14:22:01 I\BaseAdapterSession  	responce:{"error":"0","user_id":"2511137","user_name":"4","head_pic":"","default_group":"5888","heart_jump":"40"}
14:22:01 I\CheckOverdue        	onEvent errorCode:0
14:22:01 E\IntervalAlarm       	wakeup - :
14:22:01 E\心跳闹钟                	唤醒自己==12月11日14:22:01
14:22:03 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:22:04 E\IntervalAlarm       	startHeartBeat - :
14:22:04 E\心跳闹钟                	心跳闹钟==12月11日14:22:04
14:22:04 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
14:22:04 I\x-mina              	adjust count = 0
14:22:04 I\PushRequestControl  	+++ BaseRequest uin = 2511137, sessionKey = <ByteString@f1cdaea size=2>
14:22:04 I\x-mina              	==> [11:0] 心跳请求 { sk:11,uin:2511137 } 
14:22:04 I\x-mina              	PTTKeepAliveTransmittor statistic sumary = 100
14:22:04 I\x-mina              	receive time tick
14:22:04 I\x-mina              	keepEstablish to broad idle state
14:22:04 I\x-mina              	<== [0] 心跳应答 { sk:11,ip:172.16.1.164,port:57107 }  ret:0
14:22:04 I\HeartBeatControl    	+++ ping response.. ret = 0, sessionKey = 11, mSessionKey = 11
14:22:04 E\MinaTcpClientThread 	正常session-------172.16.1.164,57107
14:22:04 E\IntervalAlarm       	startHeartBeat - :
14:22:04 E\心跳闹钟                	心跳闹钟==12月11日14:22:04
14:22:04 I\NewMessageReceiver  	parse data done! id:0, type:2
14:22:04 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
14:22:04 I\x-mina              	当前缓冲信息 ： 40,
14:22:04 E\x-mina              	等待回复包超时[40] ，删除消息
14:22:04 I\NewMessageReceiver  	msg err ack, id:40
14:22:06 E\IntervalAlarm       	wakeup - :
14:22:06 E\心跳闹钟                	唤醒自己==12月11日14:22:06
14:22:09 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:22:11 E\IntervalAlarm       	wakeup - :
14:22:11 E\心跳闹钟                	唤醒自己==12月11日14:22:11
14:22:14 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:22:16 E\IntervalAlarm       	wakeup - :
14:22:16 E\心跳闹钟                	唤醒自己==12月11日14:22:16
14:22:19 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:22:21 I\CheckOverdue        	startRequest
14:22:21 I\x-mina              	============================ index http://172.16.1.65/cgi-bin/newLogin
14:22:21 I\SimpleHttpSchedualer	get:http://172.16.1.65/cgi-bin/newLogin?versionName=2.2.1&device=MI 5&password=840fab1042fe78d4fe4102d25e4acc63&isCheck=1&imei=868030024451906&deviceType=1&locale=CN&version=7745&language=zh&loginname=9808600009510004&imsi=460018938697182
14:22:21 E\Power               	当前电量:[ 67 ]
14:22:21 I\BaseAdapterSession  	responce:{"error":"0","user_id":"2511137","user_name":"4","head_pic":"","default_group":"5888","heart_jump":"40"}
14:22:21 I\CheckOverdue        	onEvent errorCode:0
14:22:21 E\IntervalAlarm       	wakeup - :
14:22:21 E\心跳闹钟                	唤醒自己==12月11日14:22:21
14:22:24 E\IntervalAlarm       	startHeartBeat - :
14:22:24 E\心跳闹钟                	心跳闹钟==12月11日14:22:24
14:22:24 I\x-mina              	adjust count = 0
14:22:24 I\PushRequestControl  	+++ BaseRequest uin = 2511137, sessionKey = <ByteString@f1cdaea size=2>
14:22:24 I\x-mina              	==> [11:0] 心跳请求 { sk:11,uin:2511137 } 
14:22:24 I\x-mina              	PTTKeepAliveTransmittor statistic sumary = 100
14:22:24 I\x-mina              	receive time tick
14:22:24 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
14:22:24 I\x-mina              	<== [0] 心跳应答 { sk:11,ip:172.16.1.164,port:57107 }  ret:0
14:22:24 I\x-mina              	keepEstablish to broad idle state
14:22:24 I\HeartBeatControl    	+++ ping response.. ret = 0, sessionKey = 11, mSessionKey = 11
14:22:24 E\MinaTcpClientThread 	正常session-------172.16.1.164,57107
14:22:24 E\IntervalAlarm       	startHeartBeat - :
14:22:24 E\心跳闹钟                	心跳闹钟==12月11日14:22:24
14:22:24 I\NewMessageReceiver  	parse data done! id:0, type:2
14:22:24 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
14:22:24 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:22:26 E\IntervalAlarm       	wakeup - :
14:22:26 E\心跳闹钟                	唤醒自己==12月11日14:22:26
14:22:29 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:22:31 E\IntervalAlarm       	wakeup - :
14:22:31 E\心跳闹钟                	唤醒自己==12月11日14:22:31
14:22:34 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:22:36 E\SpeakView           	onstop
14:22:36 E\IntervalAlarm       	wakeup - :
14:22:36 E\心跳闹钟                	唤醒自己==12月11日14:22:36
14:22:38 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:22:41 I\CheckOverdue        	startRequest
14:22:41 I\x-mina              	============================ index http://172.16.1.65/cgi-bin/newLogin
14:22:41 I\SimpleHttpSchedualer	get:http://172.16.1.65/cgi-bin/newLogin?versionName=2.2.1&device=MI 5&password=840fab1042fe78d4fe4102d25e4acc63&isCheck=1&imei=868030024451906&deviceType=1&locale=CN&version=7745&language=zh&loginname=9808600009510004&imsi=460018938697182
14:22:41 E\Power               	当前电量:[ 67 ]
14:22:41 I\BaseAdapterSession  	responce:{"error":"0","user_id":"2511137","user_name":"4","head_pic":"","default_group":"5888","heart_jump":"40"}
14:22:41 I\CheckOverdue        	onEvent errorCode:0
14:22:41 E\IntervalAlarm       	wakeup - :
14:22:41 E\心跳闹钟                	唤醒自己==12月11日14:22:41
14:22:43 I\x-mina              	<== [0] Push群成员状态 { seq:1000004seqs:Masterip:0, cnt:1[2511134退群 5888] } 
14:22:43 W\MinaTcpClientThread 	MSG_SEND...
14:22:44 I\x-mina              	==> [:0] Push群成员状态ack ret:0
14:22:44 I\NewMessageReceiver  	parse data done! id:0, type:1
14:22:44 I\GroupsHodler        	member status in cache. seq:1000004, index:-1, size:1
14:22:44 E\IntervalAlarm       	startHeartBeat - :
14:22:44 E\心跳闹钟                	心跳闹钟==12月11日14:22:44
14:22:44 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
14:22:44 I\x-mina              	adjust count = 0
14:22:44 I\PushRequestControl  	+++ BaseRequest uin = 2511137, sessionKey = <ByteString@f1cdaea size=2>
14:22:44 I\x-mina              	==> [11:0] 心跳请求 { sk:11,uin:2511137 } 
14:22:44 I\x-mina              	PTTKeepAliveTransmittor statistic sumary = 100
14:22:44 I\x-mina              	<== [0] 心跳应答 { sk:11,ip:172.16.1.164,port:57107 }  ret:0
14:22:44 I\x-mina              	receive time tick
14:22:44 I\HeartBeatControl    	+++ ping response.. ret = 0, sessionKey = 11, mSessionKey = 11
14:22:44 E\MinaTcpClientThread 	正常session-------172.16.1.164,57107
14:22:44 I\x-mina              	keepEstablish to broad idle state
14:22:44 I\NewMessageReceiver  	parse data done! id:0, type:2
14:22:44 E\IntervalAlarm       	startHeartBeat - :
14:22:44 E\心跳闹钟                	心跳闹钟==12月11日14:22:44
14:22:44 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
14:22:44 I\GroupsHodler        	group acts change:[5888]
14:22:44 W\MinaTcpClientThread 	MSG_SEND...
14:22:44 I\GroupsHodler        	sync status - list:1, final:1
14:22:44 I\x-mina              	==> [11:41] 拉用户状态 { count:1 } 
14:22:44 I\x-mina              	--> [41] 重复消息(cache size=1) :  拉用户状态 { count:1 } 
14:22:44 I\x-mina              	incache result positive, delevery failed
14:22:44 I\GroupsHodler        	repull status:1
14:22:44 I\GroupsHodler        	member status done. total:1, actual:1
14:22:44 I\x-mina              	<== [41] 拉用户状态响应 ret:0
14:22:44 I\NewMessageReceiver  	parse data done! id:41, type:2
14:22:44 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:22:44 W\GroupsHodler        	update user status - total:1, list:[2511134:0,]
14:22:44 I\GroupsHodler        	=>update getInstance status - list:4
14:22:44 I\GroupsHodler        	sync status - list:4, final:1
14:22:44 W\MinaTcpClientThread 	MSG_SEND...
14:22:44 I\x-mina              	==> [11:42] 拉用户状态 { count:1 } 
14:22:45 I\x-mina              	<== [42] 拉用户状态响应 ret:0
14:22:45 I\NewMessageReceiver  	parse data done! id:42, type:2
14:22:45 W\GroupsHodler        	update user status - total:1, list:[2511134:0,]
14:22:45 I\GroupsHodler        	=>update getInstance status - list:4
14:22:45 I\GroupsHodler        	sync status - list:4, final:0
14:22:46 E\IntervalAlarm       	wakeup - :
14:22:46 E\心跳闹钟                	唤醒自己==12月11日14:22:46
14:22:49 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:22:51 E\IntervalAlarm       	wakeup - :
14:22:51 E\心跳闹钟                	唤醒自己==12月11日14:22:51
14:22:54 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:22:56 E\IntervalAlarm       	wakeup - :
14:22:56 E\心跳闹钟                	唤醒自己==12月11日14:22:56
14:22:59 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:23:01 I\CheckOverdue        	startRequest
14:23:01 I\x-mina              	============================ index http://172.16.1.65/cgi-bin/newLogin
14:23:01 I\SimpleHttpSchedualer	get:http://172.16.1.65/cgi-bin/newLogin?versionName=2.2.1&device=MI 5&password=840fab1042fe78d4fe4102d25e4acc63&isCheck=1&imei=868030024451906&deviceType=1&locale=CN&version=7745&language=zh&loginname=9808600009510004&imsi=460018938697182
14:23:01 E\Power               	当前电量:[ 67 ]
14:23:01 I\BaseAdapterSession  	responce:{"error":"0","user_id":"2511137","user_name":"4","head_pic":"","default_group":"5888","heart_jump":"40"}
14:23:01 I\CheckOverdue        	onEvent errorCode:0
14:23:01 I\MPushService        	INITIAL timeStartService = 1512973381795
14:23:01 E\IntervalAlarm       	wakeup - :
14:23:01 E\心跳闹钟                	唤醒自己==12月11日14:23:01
14:23:04 E\IntervalAlarm       	startHeartBeat - :
14:23:04 E\心跳闹钟                	心跳闹钟==12月11日14:23:04
14:23:04 I\x-mina              	adjust count = 0
14:23:04 I\PushRequestControl  	+++ BaseRequest uin = 2511137, sessionKey = <ByteString@f1cdaea size=2>
14:23:04 I\x-mina              	==> [11:0] 心跳请求 { sk:11,uin:2511137 } 
14:23:04 I\x-mina              	PTTKeepAliveTransmittor statistic sumary = 100
14:23:04 I\x-mina              	receive time tick
14:23:04 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
14:23:04 I\x-mina              	keepEstablish to broad idle state
14:23:04 I\x-mina              	<== [0] 心跳应答 { sk:11,ip:172.16.1.164,port:57107 }  ret:0
14:23:04 E\IntervalAlarm       	startHeartBeat - :
14:23:04 I\HeartBeatControl    	+++ ping response.. ret = 0, sessionKey = 11, mSessionKey = 11
14:23:04 E\心跳闹钟                	心跳闹钟==12月11日14:23:04
14:23:04 E\MinaTcpClientThread 	正常session-------172.16.1.164,57107
14:23:04 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:23:04 I\NewMessageReceiver  	parse data done! id:0, type:2
14:23:04 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
14:23:04 W\MinaTcpClientThread 	MSG_SEND...
14:23:04 I\x-mina              	==> [11:43] 拉取自己的围栏信息 { uin:2511137 } 
14:23:06 E\IntervalAlarm       	wakeup - :
14:23:06 E\心跳闹钟                	唤醒自己==12月11日14:23:06
14:23:08 I\x-mina              	当前缓冲信息 ： 43,
14:23:08 I\x-mina              	等待回复包超时[43], 重发消息， 剩余重发次数 : 0
14:23:08 W\MinaTcpClientThread 	MSG_SEND...
14:23:08 I\x-mina              	==> [11:43] 拉取自己的围栏信息 { uin:2511137 } 
14:23:09 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:23:11 E\IntervalAlarm       	wakeup - :
14:23:11 E\心跳闹钟                	唤醒自己==12月11日14:23:11
14:23:12 I\x-mina              	当前缓冲信息 ： 43,
14:23:12 E\x-mina              	等待回复包超时[43] ，删除消息
14:23:12 I\NewMessageReceiver  	msg err ack, id:43
14:23:14 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:23:16 E\IntervalAlarm       	wakeup - :
14:23:16 E\心跳闹钟                	唤醒自己==12月11日14:23:16
14:23:19 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:23:21 I\CheckOverdue        	startRequest
14:23:21 I\x-mina              	============================ index http://172.16.1.65/cgi-bin/newLogin
14:23:21 I\SimpleHttpSchedualer	get:http://172.16.1.65/cgi-bin/newLogin?versionName=2.2.1&device=MI 5&password=840fab1042fe78d4fe4102d25e4acc63&isCheck=1&imei=868030024451906&deviceType=1&locale=CN&version=7745&language=zh&loginname=9808600009510004&imsi=460018938697182
14:23:21 E\Power               	当前电量:[ 67 ]
14:23:21 I\BaseAdapterSession  	responce:{"error":"0","user_id":"2511137","user_name":"4","head_pic":"","default_group":"5888","heart_jump":"40"}
14:23:21 I\CheckOverdue        	onEvent errorCode:0
14:23:21 E\IntervalAlarm       	wakeup - :
14:23:21 E\心跳闹钟                	唤醒自己==12月11日14:23:21
14:23:24 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:23:24 E\IntervalAlarm       	startHeartBeat - :
14:23:24 E\心跳闹钟                	心跳闹钟==12月11日14:23:24
14:23:24 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
14:23:24 I\x-mina              	adjust count = 0
14:23:24 I\PushRequestControl  	+++ BaseRequest uin = 2511137, sessionKey = <ByteString@f1cdaea size=2>
14:23:24 I\x-mina              	==> [11:0] 心跳请求 { sk:11,uin:2511137 } 
14:23:24 I\x-mina              	PTTKeepAliveTransmittor statistic sumary = 100
14:23:24 I\x-mina              	receive time tick
14:23:24 I\x-mina              	keepEstablish to broad idle state
14:23:24 E\IntervalAlarm       	startHeartBeat - :
14:23:24 E\心跳闹钟                	心跳闹钟==12月11日14:23:24
14:23:24 I\x-mina              	<== [0] 心跳应答 { sk:11,ip:172.16.1.164,port:57107 }  ret:0
14:23:24 I\HeartBeatControl    	+++ ping response.. ret = 0, sessionKey = 11, mSessionKey = 11
14:23:24 E\MinaTcpClientThread 	正常session-------172.16.1.164,57107
14:23:24 I\NewMessageReceiver  	parse data done! id:0, type:2
14:23:24 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
14:23:26 E\IntervalAlarm       	wakeup - :
14:23:26 E\心跳闹钟                	唤醒自己==12月11日14:23:26
14:23:29 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:23:31 E\IntervalAlarm       	wakeup - :
14:23:31 E\心跳闹钟                	唤醒自己==12月11日14:23:31
14:23:34 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:23:37 E\IntervalAlarm       	wakeup - :
14:23:37 E\心跳闹钟                	唤醒自己==12月11日14:23:37
14:23:43 E\IntervalAlarm       	wakeup - :
14:23:43 E\心跳闹钟                	唤醒自己==12月11日14:23:43
14:23:43 W\MyLocationService   	onReceiveLocation: 中国广东省深圳市南山区科发路2-3-1
Latitude=22.544444
Longitude=113.950141
14:23:44 E\IntervalAlarm       	startHeartBeat - :
14:23:44 E\心跳闹钟                	心跳闹钟==12月11日14:23:44
14:23:44 I\x-mina              	adjust count = 0
14:23:44 I\PushRequestControl  	+++ BaseRequest uin = 2511137, sessionKey = <ByteString@f1cdaea size=2>
14:23:44 I\x-mina              	==> [11:0] 心跳请求 { sk:11,uin:2511137 } 
14:23:44 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
14:23:44 I\x-mina              	PTTKeepAliveTransmittor statistic sumary = 100
14:23:44 I\x-mina              	receive time tick
14:23:44 I\x-mina              	keepEstablish to broad idle state
14:23:44 E\IntervalAlarm       	startHeartBeat - :
14:23:44 E\心跳闹钟                	心跳闹钟==12月11日14:23:44
14:23:45 I\CheckOverdue        	startRequest
14:23:45 I\x-mina              	============================ index http://172.16.1.65/cgi-bin/newLogin
14:23:46 I\SimpleHttpSchedualer	get:http://172.16.1.65/cgi-bin/newLogin?versionName=2.2.1&device=MI 5&password=840fab1042fe78d4fe4102d25e4acc63&isCheck=1&imei=868030024451906&deviceType=1&locale=CN&version=7745&language=zh&loginname=9808600009510004&imsi=460018938697182
14:23:46 E\Power               	当前电量:[ 67 ]
14:23:46 I\JNIMediaManager     	onMediaHeartbeatRecv:-1408237247
14:23:46 I\x-mina              	<== [0] 心跳应答 { sk:11,ip:172.16.1.164,port:57107 }  ret:0
14:23:46 I\HeartBeatControl    	+++ ping response.. ret = 0, sessionKey = 11, mSessionKey = 11
14:23:46 E\MinaTcpClientThread 	正常session-------172.16.1.164,57107
14:23:46 I\NewMessageReceiver  	parse data done! id:0, type:2
14:23:46 I\BaseAdapterSession  	responce:{"error":"0","user_id":"2511137","user_name":"4","head_pic":"","default_group":"5888","heart_jump":"40"}
14:23:46 I\CheckOverdue        	onEvent errorCode:0
14:23:48 E\IntervalAlarm       	wakeup - :
